"","Longitude","Latitude","HousingMedianAge","TotalRooms","TotalBedrooms","Population","Households","MedianIncome","MedianHouseValue"
"9579",0.384462151394423,0.501594048884165,0.529411764705882,0.0548603692965054,0.0644009931719429,0.0358754449396003,0.0619963821739845,0.0961366050123447,0.48789257803233
"17153",0.21414342629482,0.519659936238045,0.411764705882353,0.083727554809502,0.115301055245189,0.0373889402729897,0.107548100641342,0.326836871215569,1
"12436",0.815737051792829,0.121147715196599,0.215686274509804,0.0312325143700086,0.042830540037244,0.0373048571989125,0.0425916790001644,0.121929352698583,0.401932249222767
"2873",0.537848605577689,0.300743889479277,0.705882352941177,0.0374637570578361,0.0505896958410925,0.0264301129515962,0.048347311297484,0.0808885394684211,0.37260770055516
"5354",0.592629482071713,0.158342189160468,0.686274509803922,0.0465181341879038,0.0457790192427064,0.0243280360996665,0.0440716987337609,0.527475483096785,1
"1531",0.22808764940239,0.567481402763018,0.647058823529412,0.121547382878071,0.108938547486034,0.0525799489896017,0.117250452228252,0.416401153087544,0.890772253034449
"2294",0.456175298804781,0.452709883103081,0.450980392156863,0.0952744290147007,0.119335816263191,0.0511225090389305,0.118072685413583,0.153259955035103,0.488235954791181
"7746",0.617529880478087,0.147715196599362,0.803921568627451,0.046721603336894,0.0535381750465549,0.0288965497911937,0.0555829633283999,0.309023323816223,0.755716865329759
"17367",0.390438247011951,0.256110520722636,0.823529411764706,0.0513250928327992,0.053227808814401,0.0193110793463942,0.050814010853478,0.219417663204645,0.711488264411586
"17570",0.24003984063745,0.509032943676939,0.705882352941177,0.020753853197009,0.0415890751086282,0.016059867148743,0.0427561256372307,0.116570805919918,0.802331623436108
"11586",0.629482071713147,0.132837407013815,0.607843137254902,0.0811078895162521,0.0982309124767225,0.0480674906807926,0.100312448610426,0.252058592295279,0.761435171935578
"13874",0.701195219123506,0.196599362380446,0.274509803921569,0.0432626278040592,0.0422098075729361,0.023655371507049,0.0435783588225621,0.227017558378505,0.600990022595317
"12521",0.286852589641434,0.638682252922423,0.92156862745098,0.0276972379063025,0.0623836126629423,0.0258695591244149,0.0550896234172011,0.0445442131832664,0.419930294386248
"18129",0.23406374501992,0.509032943676939,0.568627450980392,0.10252301744748,0.123060211049038,0.050029429075927,0.132543989475415,0.358153680638888,0.888925914624045
"109",0.210159362549801,0.561105207226355,1,0.0884836461671499,0.116387337057728,0.0403879032484094,0.117908238776517,0.234486420876953,0.830236619397327
"17387",0.389442231075697,0.258235919234856,0.411764705882353,0.0411262017396612,0.0557107386716325,0.0422097031867485,0.0629830619963822,0.0892539413249473,0.568985706454741
"560",0.210159362549801,0.554729011689691,1,0.0636349763467114,0.07991930477964,0.0273550267664452,0.0774543660582141,0.205259237803617,0.79540397028845
"17211",0.462151394422311,0.200850159404888,0.333333333333333,0.0297064957525815,0.0575729360645562,0.0190027747414445,0.0567340897878638,0.117067350795161,0.807978825076287
"18948",0.23406374501992,0.609989373007439,0.0392156862745098,0.178747647387965,0.184667908131595,0.090669581546568,0.173326755467851,0.307726789975311,0.67807597686166
"13118",0.311752988047809,0.622741764080765,0.254901960784314,0.067475456533903,0.0682805710738672,0.0357072787914459,0.0692320342049005,0.289582212659136,0.757724672476829
"17719",0.256972111553785,0.509032943676939,0.137254901960784,0.0784882242230022,0.0734016139044072,0.0503377336808767,0.0748232198651538,0.466945283513331,0.902570864349904
"16261",0.308764940239043,0.577045696068012,0.784313725490196,0.0216948980110891,0.0291744258224705,0.0199837439390117,0.0337115605985858,0.106039916690804,0.458989444965065
"6431",0.632470119521912,0.167906482465462,0.803921568627451,0.0220764026654459,0.0262259466170081,0.0152190364079711,0.0268048018418023,0.284485731231293,0.698654856558646
"16239",0.303784860557769,0.578108395324123,0.901960784313726,0.0603031690319955,0.0713842333954066,0.0276633313713949,0.0728498602203585,0.2534516765286,0.536139352007902
"18906",0.207171314741036,0.59298618490967,0.803921568627451,0.133882700035607,0.180943513345748,0.0874744247316349,0.168393356355863,0.154315112894995,0.593022430905204
"1890",0.433266932270916,0.679064824654623,0.313725490196078,0.203545449921156,0.214307883302297,0.0279155805936265,0.0628186153593159,0.239465662542586,0.866786565470085
"6589",0.611553784860558,0.176408076514347,0.666666666666667,0.0926801973650745,0.0855058969584109,0.0394069340508422,0.087650057556323,0.405477165832195,1
"5387",0.591633466135458,0.157279489904357,0.450980392156863,0.0663309425708327,0.117163252638113,0.0369685249026038,0.113632626212794,0.207052316519772,0.835971018851161
"13343",0.667330677290836,0.158342189160468,0.274509803921569,0.112365837529885,0.139975170701428,0.0664256285209787,0.140930767965795,0.203383401608254,0.65494105123423
"2083",0.453187250996016,0.448459086078639,1,0.047077674347627,0.0676598386095593,0.0213290731242468,0.0639697418187798,0.0788264989448421,0.436036544394375
"9328",0.182270916334661,0.574920297555792,0.705882352941177,0.00885090798107737,0.00869025450031037,0.00493287367919504,0.0111823713205065,0.399049668280438,1
"14290",0.719123505976096,0.0212539851222107,0.882352941176471,0.0852790070705529,0.119025450031037,0.0407522632360772,0.116263772405854,0.148997944855933,0.692518271147229
"3947",0.570717131474103,0.178533475026567,0.647058823529412,0.0669159163741798,0.0729360645561763,0.0367162756803722,0.0702187140272981,0.247651756527496,0.782126523282376
"16652",0.367529880478088,0.292242295430393,0.745098039215686,0.0549621038710006,0.101024208566108,0.0322318450629222,0.0983390889656306,0.109246769010083,0.78261588310005
"3539",0.581673306772908,0.182784272051009,0.549019607843137,0.0628210997507503,0.0547796399751707,0.0309986266431234,0.0651208682782437,0.34781589219459,0.883657346848435
"4637",0.603585657370517,0.161530286928799,0.803921568627451,0.0989877409837733,0.355679702048417,0.191793491970066,0.354382502877816,0.0727852029627177,0.43931444673405
"4659",0.600597609561754,0.160467587672688,0.803921568627451,0.0849738033470675,0.18342644320298,0.0974522828554612,0.188291399440881,0.102922718307334,0.802331623436108
"5637",0.604581673306773,0.127523910733263,0.294117647058824,0.0216948980110891,0.0418994413407821,0.0135373749264273,0.0409472126295017,0.0178756155087516,0.898284879441115
"20123",0.50199203187251,0.229543039319873,0.352941176470588,0.0243908642352103,0.0336747361887027,0.0133411810869139,0.0225291892780793,0.196128329264424,0.668389878694563
"5525",0.595617529880478,0.153028692879915,0.745098039215686,0.00765552673075945,0.010552451893234,0.00358754449396003,0.0118401578687716,0.26509289527041,0.883056346913091
"13865",0.703187250996015,0.198724760892667,0.196078431372549,0.150872373976296,0.213997517070143,0.0771602343114998,0.203584936688045,0.0741989765658405,0.563767365719843
"15941",0.193227091633466,0.550478214665249,0.666666666666667,0.0534615188971972,0.0671942892613284,0.0342498388407747,0.0672586745601052,0.298030371994869,0.79411544149881
"19494",0.333665338645418,0.545164718384697,0.509803921568627,0.0578869728877359,0.0741775294847921,0.0278034698281903,0.0736720934056899,0.138956704045461,0.568727044882567
"5972",0.653386454183266,0.165781083953241,0.490196078431373,0.0422707157027316,0.053227808814401,0.0286162728776031,0.0555829633283999,0.208224714141874,0.724818743702953
"3997",0.573705179282868,0.174282678002125,0.117647058823529,0.301414110585482,0.417442582247051,0.123349869671235,0.402236474264101,0.255237858788155,0.825648706181843
"18341",0.22011952191235,0.519659936238045,1,0.0493921359173915,0.04764121663563,0.0194231901118305,0.0480184180233514,0.535613301885491,1
"11962",0.690239043824701,0.14346439957492,0.0588235294117647,0.00198382420265527,0.00139664804469274,0.00145743995067126,0.00197335964479526,0.497910373650019,0.729716472208012
"1694",0.20816733067729,0.580233793836344,0.254901960784314,0.059412991505163,0.0605214152700186,0.0280276913590628,0.06528531491531,0.25703093750431,0.693188087929087
"15145",0.741035856573706,0.0297555791710947,0.254901960784314,0.0502568798006002,0.0656424581005587,0.0303259620505059,0.063476401907581,0.228093405608199,0.692518271147229
"7153",0.616533864541833,0.158342189160468,0.784313725490196,0.0349712599827051,0.0453134698944755,0.0319235404579725,0.0445650386449597,0.184307802650998,0.640222905592933
"4153",0.611553784860558,0.167906482465462,1,0.0330383030672974,0.0602110490378647,0.0332408419518484,0.0592007893438579,0.138894635936056,0.724069270567833
"18026",0.241035856573704,0.500531349628055,0.392156862745098,0.0343862861793581,0.0446927374301676,0.0178256117043639,0.044729485282026,0.278161680528544,0.783713882006844
"14173",0.72609561752988,0.0233793836344313,0.450980392156863,0.0413805381758991,0.0909373060211049,0.0282799405812943,0.0800855122512745,0.0858815740472545,0.669300688679195
"4644",0.602589641434263,0.161530286928799,0.431372549019608,0.0638384454957017,0.186530105524519,0.104178928781636,0.183686893603026,0.0889436007779203,0.874683654110153
"16899",0.197211155378485,0.535600425079702,1,0.048273055597945,0.0448479205462446,0.0185543316796995,0.0452228251932248,0.279216838388436,1
"19541",0.338645418326693,0.541976620616366,0.607843137254902,0.0886362480288926,0.114680322780881,0.0547661089156086,0.11248149975333,0.153170301099295,0.505544728509326
"3186",0.45418326693227,0.399574920297555,0.294117647058824,0.0436186988147922,0.042830540037244,0.0252249222231565,0.0473606314750863,0.26509289527041,0.520640170146376
"9978",0.18625498007968,0.637619553666312,0.705882352941177,0.0482221883106974,0.0555555555555556,0.0271868606182909,0.0557474099654662,0.255837850512407,0.809762564207049
"11427",0.634462151394422,0.123273113708821,0.313725490196078,0.0507401190294522,0.0526070763500931,0.0265982790997506,0.0559118566025325,0.269989379456835,0.789738068076851
"8465",0.599601593625498,0.145589798087141,0.666666666666667,0.0277226715499262,0.0467101179391682,0.0268785560133412,0.0486762045716165,0.2131280947849,0.713831534488151
"12787",0.289840637450199,0.647183846971307,0.627450980392157,0.0273411668955695,0.0418994413407821,0.0210207685192971,0.0386449597105739,0.0583647122108661,0.375169931302626
"11012",0.650398406374503,0.130712008501594,0.607843137254902,0.0586499821964495,0.0465549348230912,0.0270186944701365,0.0524584772241408,0.452173073474849,0.87679998563206
"9262",0.429282868525896,0.47077577045696,0.372549019607843,0.0540973599877919,0.0814711359404097,0.0516270074833936,0.0856766979115277,0.096371084536765,0.352343803067329
"5247",0.587649402390438,0.167906482465462,0.372549019607843,0.272648659646981,0.250775915580385,0.104487233386586,0.248314421970071,0.637577412725342,1
"18218",0.22609561752988,0.516471838469713,0.431372549019608,0.0204486494735236,0.0243637492240844,0.0103702458028532,0.0254892287452722,0.3744224217597,0.8392969989462
"854",0.231075697211155,0.536663124335813,0.294117647058824,0.111119588992319,0.13780260707635,0.0708259760643516,0.134188455846078,0.288182231969214,0.809094968825056
"10212",0.641434262948207,0.14346439957492,0.568627450980392,0.0414314054631467,0.0327436374922408,0.0145743995067126,0.0353560269692485,0.508620570750748,0.899828782032926
"5977",0.655378486055777,0.166843783209352,0.529411764705882,0.0507655526730759,0.064090626939789,0.0314190420135093,0.0638052951817135,0.224141735976055,0.710073004118415
"14603",0.716135458167331,0.0276301806588733,0.705882352941177,0.0106821303219899,0.0121042830540037,0.00582975980268505,0.0129912843282355,0.17672859684694,0.674526779042299
"8309",0.622509960159363,0.129649309245483,0.274509803921569,0.119232921308307,0.155338299193048,0.0525799489896017,0.160006577865483,0.35207790237376,0.821519508297877
"5470",0.585657370517928,0.154091392136026,0.705882352941177,0.0547586347220103,0.111731843575419,0.0302418789764287,0.104588061174149,0.200493786292603,0.821626135468223
"17126",0.22211155378486,0.521785334750266,0.725490196078431,0.0324024619767028,0.0485723153320919,0.0266823621738277,0.0470317382009538,0.104115805299237,0.667293052866417
"13637",0.700199203187252,0.164718384697131,0.568627450980392,0.0286637163640063,0.0387957790192427,0.0288965497911937,0.0388094063476402,0.130467165970125,0.472359441745065
"20575",0.24203187250996,0.640807651434644,0.176470588235294,0.0335215422961493,0.0380198634388579,0.0250847837663612,0.0373293866140437,0.0988124301733769,0.729716472208012
"4449",0.611553784860558,0.16259298618491,0.901960784313726,0.0341828170303678,0.0592799503414029,0.0406121247792819,0.0608452557145206,0.0847781409911588,0.72660948342567
"8821",0.597609561752989,0.164718384697131,0.666666666666667,0.0505366498804619,0.0982309124767225,0.0309705989517643,0.097352409143233,0.0764265320478338,0.84357345140936
"8868",0.592629482071713,0.161530286928799,0.705882352941177,0.0961137392542856,0.135319677219119,0.0482636845203061,0.13764183522447,0.251417221831423,1
"16712",0.383466135458167,0.26461211477152,0.176470588235294,0.266061345948421,0.272346368715084,0.130524958659155,0.28186153593159,0.211603977876167,0.831886819235469
"9330",0.187250996015936,0.574920297555792,0.294117647058824,0.0958085355308001,0.130043451272502,0.0555789119650214,0.133859562571945,0.23939669797658,0.720292071456395
"6420",0.631474103585657,0.171094580233794,0.607843137254902,0.167734879698866,0.24487895716946,0.103310070349505,0.239763196842625,0.188811188811189,0.715073449847871
"709",0.227091633466136,0.546227417640808,0.686274509803922,0.0461111958899232,0.0659528243327126,0.0357913618655231,0.070712053938497,0.189659452973062,0.763403256791604
"15163",0.729083665338645,0.044633368756642,0.294117647058824,0.0870339284805941,0.108162631905649,0.0542896381625046,0.105903634270679,0.249727589964276,0.711958461325644
"6513",0.629482071713147,0.16259298618491,0.705882352941177,0.0276972379063025,0.0415890751086282,0.0252809776058746,0.0396316395329716,0.17960441924939,0.660434450292237
"4391",0.606573705179282,0.16259298618491,0.529411764705882,0.0146752123709243,0.0283985102420857,0.018778553210572,0.0330537740503207,0.146556599219321,0.720292071456395
"6407",0.630478087649403,0.168969181721573,0.627450980392157,0.0730454244875121,0.0709186840471757,0.0346422265198016,0.070712053938497,0.326409290906332,0.957584860836983
"9619",0.387450199203188,0.504782146652497,0.568627450980392,0.0755379215626431,0.0983860955927995,0.0542896381625046,0.0968590692320342,0.128239610488131,0.448533816548592
"15908",0.192231075697211,0.552603613177471,1,0.0512996591891754,0.0647113594040968,0.0279155805936265,0.0735076467686236,0.256637839478076,0.825648706181843
"16815",0.191235059760955,0.541976620616366,0.647058823529412,0.213591739152551,0.281036623215394,0.114857479189439,0.282190429205723,0.24850691714597,0.855274057818975
"18352",0.21613545816733,0.517534537725823,0.392156862745098,0.0262475202197467,0.0180012414649286,0.00896886123490008,0.0190758098996876,0.705079929932001,1
"6480",0.628486055776892,0.16365568544102,0.666666666666667,0.0291469555928582,0.0398820608317815,0.027242916001009,0.0414405525407005,0.243934566419774,0.69783326462254
"12037",0.685258964143426,0.146652497343252,0.333333333333333,0.0983518998931787,0.119801365611421,0.0699851453235797,0.119223811873047,0.217817685273307,0.607162374025084
"15776",0.189243027888446,0.555791710945803,1,0.0786662597283687,0.105679702048417,0.0354830572605734,0.104916954448282,0.212072936925008,1
"15724",0.190239043824701,0.556854410201913,0.705882352941177,0.0313596825881276,0.0485723153320919,0.013397236469632,0.0486762045716165,0.219831450600681,0.995573577236419
"1232",0.376494023904383,0.617428267800213,0.313725490196078,0.0382013327229259,0.0554003724394786,0.0184422209142633,0.0409472126295017,0.121412118453539,0.494010975471059
"14077",0.72011952191235,0.0233793836344313,0.313725490196078,0.0396001831222341,0.0715394165114835,0.0229266515317133,0.0702187140272981,0.104412352933063,0.656657251180799
"7579",0.610557768924303,0.14346439957492,0.784313725490196,0.0251284399003001,0.0352265673494724,0.0216654054205555,0.033876007235652,0.112074316216328,0.593497325875518
"841",0.22808764940239,0.537725823591924,0.333333333333333,0.0438476016074063,0.042675356921167,0.0331567588777712,0.050814010853478,0.332595412477069,0.78065338510971
"7874",0.618525896414343,0.14240170031881,0.568627450980392,0.0659748715600997,0.0898510242085661,0.0464979399646851,0.0884722907416543,0.244879380974056,0.707857431879334
"1755",0.202191235059761,0.573857598299681,0.725490196078431,0.0699170863217865,0.0808504034761018,0.03887440791502,0.0802499588883407,0.222603826154122,0.684010051662653
"5744",0.606573705179282,0.173219978746015,0.372549019607843,0.151253878630653,0.219739292364991,0.0725917206199725,0.219700707120539,0.2315623232783,0.871479414064975
"16338",0.297808764940239,0.584484590860786,0.156862745098039,0.0550638384454957,0.0572625698324022,0.0360716387791138,0.0575563229731952,0.312312933614709,0.653214460508244
"8447",0.595617529880478,0.144527098831031,0.666666666666667,0.0419400783356224,0.0415890751086282,0.0197314947167802,0.0412761059036343,0.355050275168618,0.849338694004
"15420",0.707171314741036,0.0722635494155154,0.352941176470588,0.0550638384454957,0.0685909373060211,0.0462737184338126,0.0713698404867621,0.206900594474559,0.628296067834369
"19845",0.523904382470119,0.412327311370882,0.313725490196078,0.0222544381708124,0.0338299193047796,0.0269906667787774,0.035684920243381,0.10345374546558,0.357274894754337
"3527",0.581673306772908,0.18384697130712,0.686274509803922,0.0578361056004883,0.0664183736809435,0.0279716359763446,0.0687386942937017,0.248568985255376,0.804717083128977
"5557",0.591633466135458,0.150903294367694,0.607843137254902,0.0265018566559845,0.0338299193047796,0.0158076179265114,0.0363427067916461,0.251527565137033,0.83909652486851
"13810",0.731075697211155,0.250797024442083,0.647058823529412,0.0557505468233379,0.0803848541278709,0.03708063566804,0.0845255714520638,0.110736403635812,0.447348058649894
"17008",0.205179282868525,0.53134962805526,0.745098039215686,0.0370568187598555,0.0440720049658597,0.0212449900501696,0.0476895247492189,0.310906056468187,0.852513209498784
"14337",0.715139442231076,0.0191285866099893,0.843137254901961,0.0158705936212422,0.0395716945996276,0.0159477563833067,0.03749383325111,0.0752403415125309,0.816245327461401
"17235",0.465139442231075,0.201912858660999,0.431372549019608,0.0660766061345948,0.0616076970825574,0.0256173099021834,0.0613385956257195,0.568233541606323,1
"394",0.204183266932271,0.568544102019129,1,0.0316903199552368,0.0437616387337058,0.0172930855685417,0.0450583785561585,0.247417277003076,0.76755698504707
"4843",0.603585657370517,0.158342189160468,0.411764705882353,0.0842107940383539,0.191495965238982,0.0666498500518512,0.174642328564381,0.017061833629881,0.690330437029421
"17869",0.243027888446215,0.520722635494155,0.352941176470588,0.0552418739508622,0.0749534450651769,0.046021469211581,0.0794277257030094,0.312843960772955,0.808090636237795
"845",0.227091633466136,0.535600425079702,0.294117647058824,0.0417620428302559,0.0387957790192427,0.0288685220998346,0.0437428054596284,0.414594281458187,0.795754379135043
"20439",0.553784860557768,0.182784272051009,0.313725490196078,0.0504603489495905,0.0384854127870888,0.0212449900501696,0.0394671928959053,0.46301430325099,0.937715980632269
"14869",0.723107569721115,0.0106269925611054,0.352941176470588,0.0653390304695051,0.122594661700807,0.0336892850135934,0.128597270185825,0.0772472103833051,0.618686138410861
"1490",0.23207171314741,0.574920297555792,0.470588235294118,0.030596673279414,0.0401924270639354,0.016956753272233,0.0445650386449597,0.134618832843685,0.750292557926859
"16902",0.20019920318725,0.535600425079702,0.96078431372549,0.0707563965613714,0.115145872129112,0.0453768323103226,0.114619306035192,0.230438200852402,0.915822586568912
"4161",0.614541832669322,0.166843783209352,0.627450980392157,0.0386845719517778,0.0605214152700186,0.0210207685192971,0.0488406512086828,0.148908290920125,0.714608365161305
"17944",0.239043824701195,0.51009564293305,0.470588235294118,0.133119690726894,0.204686530105525,0.0707979483729925,0.199309324124322,0.184156080605785,0.809206343309491
"4569",0.606573705179282,0.161530286928799,0.803921568627451,0.0645760211607915,0.1987895716946,0.111297962386838,0.195362604834731,0.0748610363994979,0.502949267009646
"16299",0.311752988047809,0.575982996811902,0.588235294117647,0.0376926598504502,0.0485723153320919,0.0325121219765128,0.0550896234172011,0.146556599219321,0.447743859357111
"16160",0.185258964143426,0.556854410201913,1,0.0520881021415128,0.0679702048417132,0.0309986266431234,0.0716987337608946,0.149791037365002,0.871389891426108
"1742",0.201195219123506,0.575982996811902,0.882352941176471,0.0310290452210184,0.0364680322780881,0.0228705961489952,0.041111659266568,0.235300202755824,0.614529323030968
"13454",0.691235059760956,0.166843783209352,0.549019607843137,0.101658273564271,0.119646182495345,0.0728439698422041,0.1248149975333,0.210217790099447,0.556297451089282
"144",0.213147410358566,0.558979808714133,0.96078431372549,0.0720026450989369,0.0937306021104904,0.0352308080383419,0.0906100970235159,0.165032206452325,0.761566801000352
"2312",0.458167330677291,0.460148777895855,0.0392156862745098,0.350984282008241,0.348075729360646,0.146388631968385,0.324124321657622,0.316837009144701,0.644421131878912
"7618",0.608565737051793,0.139213602550478,0.470588235294118,0.243959509639351,0.230912476722533,0.146696936573334,0.245847722414077,0.377132729203735,0.728979777497695
"17970",0.237051792828685,0.507970244420829,0.352941176470588,0.117452566254642,0.21772191185599,0.0748059082373385,0.214931754645618,0.22062454310975,0.787704090843428
"7922",0.624501992031873,0.140276301806589,0.490196078431373,0.0197365074520576,0.026691495965239,0.0150228425684576,0.0304226278572603,0.19089391870457,0.786500821700551
"16750",0.187250996015936,0.548352816153029,0.862745098039216,0.0836258202350069,0.107386716325264,0.0690322038173716,0.109357013649071,0.21785216755631,0.789021849122468
"9323",0.18027888446215,0.577045696068012,0.745098039215686,0.106592400427285,0.118094351334575,0.0512906751870848,0.121032724880776,0.353539951173087,0.899990812925791
"5982",0.658366533864542,0.165781083953241,0.549019607843137,0.0696881835291724,0.0755741775294848,0.0693405084223213,0.0873211642821904,0.207397139349802,0.597502318742867
"1775",0.20019920318725,0.573857598299681,0.843137254901961,0.0487054275395493,0.0687461204220981,0.0261498360380055,0.0713698404867621,0.154425456200604,0.637592687068929
"1961",0.366533864541832,0.660998937300744,0.666666666666667,0.0534615188971972,0.0623836126629423,0.0296252697665293,0.0656142081894425,0.115053585467787,0.63308552715476
"18188",0.23207171314741,0.514346439957492,0.823529411764706,0.032020957322346,0.0490378646803228,0.0233470669020993,0.0545962835060023,0.247665549440697,0.771778077589396
"14758",0.72808764940239,0.00106269925611031,0.274509803921569,0.0560557505468233,0.1004034761018,0.0702934499285294,0.106396974181878,0.0782678859601937,0.520946315493836
"8962",0.592629482071713,0.157279489904357,0.764705882352941,0.0150312833816573,0.021104903786468,0.0103141904201351,0.0215425094556816,0.289189114632902,0.883914531020777
"8759",0.594621513944223,0.134962805526036,0.627450980392157,0.0596927615850247,0.0630043451272502,0.0266543344824687,0.0611741489886532,0.413490848402091,0.990488870414385
"11644",0.626494023904382,0.136025504782147,0.450980392156863,0.10125133526629,0.104593420235878,0.0438633369769332,0.104752507811215,0.285920194204218,0.75719063793168
"13394",0.673306772908366,0.158342189160468,0.294117647058824,0.0875171677094461,0.0870577281191806,0.0596148995207265,0.0925834566683111,0.315650818609398,0.677546405003308
"17702",0.25199203187251,0.504782146652497,0.294117647058824,0.0529782796683453,0.0609869646182495,0.0477031306931248,0.0641341884558461,0.311899146218673,0.769483412303746
"8909",0.585657370517928,0.158342189160468,0.588235294117647,0.0671448191667938,0.10552451893234,0.0364359987667816,0.102614701529354,0.21370739713935,0.890437443059071
"11076",0.647410358565738,0.134962805526036,0.490196078431373,0.106414364921919,0.11887026691496,0.0684996776815494,0.127610590363427,0.309775037585688,0.800156020468284
"18999",0.23804780876494,0.616365568544102,0.254901960784314,0.0771402411109416,0.105369335816263,0.044676140026346,0.108863673737872,0.214045323512779,0.644023953035084
"4127",0.611553784860558,0.170031880977683,0.843137254901961,0.0427030876443359,0.0630043451272502,0.0308865158776872,0.063476401907581,0.187742238038096,0.718767071224511
"15385",0.722111553784861,0.0871413390010627,0.352941176470588,0.08942469098123,0.10195530726257,0.058521819557723,0.10014800197336,0.190445649025531,0.690330437029421
"3718",0.590637450199203,0.176408076514347,0.450980392156863,0.0800142428404293,0.140751086281813,0.0797948372992517,0.137806281861536,0.10034344353871,0.767814595149295
"10505",0.662350597609561,0.0988310308182784,0.392156862745098,0.0471794089221222,0.0617628801986344,0.0246083130132571,0.0623252754481171,0.230369236286396,0.898284879441115
"20198",0.512948207171314,0.182784272051009,0.235294117647059,0.0764789663767231,0.0910924891371819,0.0402477647916141,0.0996546620621608,0.254106839905656,0.737982974593125
"1568",0.237051792828685,0.554729011689691,0.137254901960784,0.0951472607965817,0.0900062073246431,0.0456851369152723,0.0930767965795099,0.427773410021931,0.923159395760758
"7263",0.609561752988047,0.155154091392136,0.666666666666667,0.00419655119792461,0.00915580384854128,0.00739931051879257,0.00888011840157869,0.0705369581109226,0.898284879441115
"7927",0.623505976095617,0.138150903294368,0.431372549019608,0.112162368380894,0.141061452513966,0.0666218223604922,0.135504028942608,0.278623743120785,0.75678945470429
"20156",0.509960159362549,0.199787460148778,0.294117647058824,0.0159723281957373,0.0180012414649286,0.00952941506208134,0.0162802170695609,0.362070867988028,0.87715118563183
"6078",0.647410358565738,0.165781083953241,0.411764705882353,0.131669973040338,0.146337678460583,0.0648000224221531,0.145206380529518,0.276554806140605,0.723919139285728
"9958",0.205179282868525,0.622741764080765,0.529411764705882,0.0514268274072944,0.0526070763500931,0.0235712884329718,0.0506495642164118,0.295402822030041,0.907188528920313
"10002",0.326693227091634,0.691817215727949,0.176470588235294,0.0460603286026756,0.048106765983861,0.0230948176798677,0.0470317382009538,0.21439704279941,0.711958461325644
"15727",0.189243027888446,0.556854410201913,0.823529411764706,0.036878783254489,0.0614525139664804,0.0250567560750021,0.0644630817299786,0.250479303733742,0.875125853553341
"2864",0.545816733067728,0.300743889479277,0.254901960784314,0.0624650287400173,0.0670391061452514,0.0378093556433757,0.0674231211971715,0.209941931835423,0.501315025495533
"19175",0.169322709163346,0.622741764080765,0.392156862745098,0.0268833613103413,0.0231222842954687,0.0111269934695479,0.0251603354711396,0.438524985862264,0.892606714331964
"5160",0.604581673306773,0.150903294367694,0.745098039215686,0.0223816063889313,0.0341402855369336,0.0194512178031896,0.0309159677684591,0.0929159597798651,0.538450808340587
"19999",0.48804780876494,0.377258235919235,0.333333333333333,0.0103260593112569,0.0125698324022346,0.00700692283976569,0.0121690511429041,0.105612336381567,0.574617699201086
"4582",0.604581673306773,0.161530286928799,0.313725490196078,0.0639910473574444,0.18544382371198,0.0854284032624233,0.164282190429206,0.0841367705273031,0.70061707322538
"15769",0.190239043824701,0.555791710945803,1,0.0644742865862964,0.0865921787709497,0.0237114268897671,0.0869922710080579,0.322678307885408,0.986510319184863
"8596",0.594621513944223,0.14240170031881,0.627450980392157,0.0333435067907829,0.0377094972067039,0.015639451778357,0.0355204736063148,0.331029916828733,0.905842804234534
"3836",0.589641434262947,0.175345377258236,0.509803921568627,0.0874408667785747,0.114525139664804,0.0511225090389305,0.116921558954119,0.2500034482283,0.79715172466881
"8807",0.597609561752989,0.127523910733263,0.470588235294118,0.210336232768706,0.175512104283054,0.0949858460158637,0.185989146521954,0.661880525785851,1
"12439",0.812749003984064,0.120085015940489,0.294117647058824,0.0472302762093698,0.0737119801365611,0.0558031334958939,0.0782765992435455,0.0848126232741617,0.428943326945777
"11713",0.418326693227091,0.704569606801275,0.607843137254902,0.0427793885752073,0.0555555555555556,0.0126404888029373,0.0342049005097846,0.166383911946042,0.648558449102648
"1525",0.225099601593625,0.570669500531349,0.333333333333333,0.243501704054123,0.225636250775916,0.0976204490036156,0.226771912514389,0.454448904153046,0.860809776125533
"14328",0.716135458167331,0.018065887353879,0.0784313725490196,0.0637367109212066,0.128181253879578,0.0578211272737465,0.124979444170367,0.0558130232686446,0.87715118563183
"5562",0.604581673306773,0.146652497343252,0.705882352941177,0.0447377791342388,0.0633147113594041,0.036604164914936,0.0585430027955928,0.116384601591702,0.702079925834047
"573",0.209163346613545,0.554729011689691,1,0.0730962917747597,0.1004034761018,0.0374730233470669,0.103765827988818,0.21152122039696,0.805620606621492
"3084",0.588645418326693,0.341126461211477,0.431372549019608,0.0804720484256575,0.108472998137803,0.0306622943468147,0.0809077454366058,0.146818664570144,0.529387610629608
"1701",0.207171314741036,0.577045696068012,0.176470588235294,0.388041100768096,0.352886405959032,0.203565122340873,0.384311790823878,0.383905049585523,0.826802622783475
"18696",0.195219123505976,0.854410201912858,0.843137254901961,0.0412788036014039,0.0606765983860956,0.0263740575688781,0.0568985364249301,0.0756748182783686,0.434797551726642
"18396",0.24800796812749,0.502656748140276,0.313725490196078,0.111679129152042,0.109869646182495,0.0641553855208946,0.113632626212794,0.357767479069254,0.798310971646331
"7396",0.607569721115538,0.149840595111584,0.784313725490196,0.0400325550638384,0.0524518932340161,0.0350065865074694,0.0494984377569479,0.102060661232259,0.535558548622269
